datetime;coef_mare_instantaneo;s4;pressao_atm;veloc_vento;Mare_medida
06/04/2024 10:00;22.94019518;0.185;1007.1;1.1;1.67
06/04/2024 11:00;13.54735936;0.077;1006.5;1.4;0.93
06/04/2024 12:00;16.7987256;0.183;1005.6;3;0.89
06/04/2024 13:00;31.24924225;0.073;1004.2;3.5;1.84
06/04/2024 14:00;52.20249139;0.036;1003.3;3.6;3.07
06/04/2024 15:00;74.96205512;0.044;1003.3;3.3;4.35
06/04/2024 16:00;94.65088405;0.069;1002.8;3.1;5.41
06/04/2024 17:00;106.7531917;0.1;1003.5;2.7;6.06
06/04/2024 18:00;106.7531917;0.191;1003.9;2.1;6.12
06/04/2024 19:00;94.28962113;0.151;1004.9;1;5.53
06/04/2024 20:00;73.87826637;0.119;1005;0;4.46
06/04/2024 21:00;50.39617681;0.596;1006;0.5;3.22
06/04/2024 22:00;28.35913892;0.143;1007.1;1.7;1.95
06/04/2024 23:00;12.64420207;0.342;1007;0.9;0.99
07/04/2024 00:00;8.128415615;0.125;1006.5;0.4;0.54
07/04/2024 01:00;17.34061998;0.136;1006.1;0.9;1.13
07/04/2024 02:00;36.48755454;0.125;1005.1;0;2.34
07/04/2024 03:00;60.33090701;0.067;1005.1;1;3.7
07/04/2024 04:00;83.63236511;0.059;1005;0.6;4.88
